,time,vehicle,x,y,east,north,coor,sinr,site
784,17,48,1210.96,1441.51,385459,6672006,3854596672006,17.9559,5
785,17,49,1116.08,858.38,385364,6671423,3853646671423,8.5648,1
786,17,5,1256.18,1468.54,385504,6672033,3855046672033,15.4941,5
787,17,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
788,17,7,1774.2,846.44,386022,6671411,3860226671411,25.9275,6
789,17,8,1772.84,888.92,386020,6671454,3860206671454,7.9180,6
790,17,9,1882.8,965.44,386130,6671530,3861306671530,21.1952,12
791,18,0,1963.29,1495.76,386211,6672061,3862116672061,9.4899,12
792,18,1,1429.85,1451.4,385677,6672016,3856776672016,13.3305,10
793,18,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
794,18,11,1073.8,1232.72,385321,6671798,3853216671798,4.9358,8
795,18,12,1623.91,1295.08,385871,6671860,3858716671860,7.4894,3
796,18,13,1560.64,1284.77,385808,6671850,3858086671850,12.8729,8
797,18,14,1774.66,830.07,386022,6671395,3860226671395,25.4398,6
798,18,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
799,18,16,1708.8,905.04,385956,6671470,3859566671470,5.0648,2
800,18,17,1763.39,1094.9,386011,6671660,3860116671660,11.8540,3
801,18,19,1170.24,1372.43,385418,6671937,3854186671937,22.3502,5
802,18,2,1891.86,965.59,386139,6671530,3861396671530,32.2414,12
803,18,20,1871.63,918.06,386119,6671483,3861196671483,4.6252,12
804,18,21,1884.05,649.73,386132,6671215,3861326671215,10.1295,4
805,18,22,1763.98,1061.73,386012,6671627,3860126671627,8.3747,3
806,18,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
807,18,24,1452.15,1227.2,385700,6671792,3857006671792,14.2405,2
808,18,25,1117.77,1347.49,385365,6671912,3853656671912,8.6067,5
809,18,26,1969.53,1226.65,386217,6671791,3862176671791,11.2723,12
810,18,27,1304.44,671.59,385552,6671236,3855526671236,13.1905,9
811,18,28,1153.97,1399.18,385402,6671964,3854026671964,29.7318,5
812,18,29,1777.12,730.08,386025,6671295,3860256671295,18.6170,6
813,18,3,1868.17,1108.42,386116,6671673,3861166671673,10.7289,4
814,18,30,1341.62,604.04,385589,6671169,3855896671169,7.9792,9
815,18,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
816,18,32,1323.83,842.51,385571,6671407,3855716671407,11.7635,9
817,18,33,1970.65,1238.31,386218,6671803,3862186671803,9.7694,12
818,18,34,1217.54,904.24,385465,6671469,3854656671469,4.1934,1
819,18,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
820,18,37,1195.79,1056.53,385443,6671621,3854436671621,11.7980,8
821,18,38,1336.72,1321.22,385584,6671886,3855846671886,18.5432,7
822,18,39,1251.02,922.3,385499,6671487,3854996671487,3.4498,8
823,18,4,1979.88,939.54,386227,6671504,3862276671504,27.6940,12
824,18,40,1980.51,911.76,386228,6671477,3862286671477,26.5936,12
825,18,42,1980.88,887.09,386228,6671452,3862286671452,22.8390,12
826,18,43,1217.8,900.57,385465,6671465,3854656671465,5.1280,1
827,18,45,1397.58,738.92,385645,6671304,3856456671304,39.3521,9
828,18,47,1770.06,875.72,386018,6671441,3860186671441,9.9556,6
829,18,48,1217.62,1446.25,385465,6672011,3854656672011,17.1584,5
830,18,49,1116.34,857.99,385364,6671423,3853646671423,8.5648,1
831,18,5,1261.25,1472.11,385509,6672037,3855096672037,14.6951,5
832,18,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
833,18,7,1773.98,853.55,386022,6671418,3860226671418,25.9506,6
834,18,8,1772.6,896.23,386020,6671461,3860206671461,6.6847,2
835,18,9,1876.84,964.83,386124,6671530,3861246671530,21.1558,12
836,19,0,1963.51,1487.17,386211,6672052,3862116672052,9.2312,12
837,19,1,1433.73,1445.67,385681,6672011,3856816672011,13.7621,10
838,19,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
839,19,11,1069.27,1239.45,385317,6671804,3853176671804,4.6663,8
840,19,12,1615.33,1294.94,385863,6671860,3858636671860,6.1850,3
841,19,13,1560.4,1284.64,385808,6671849,3858086671849,12.9129,8
842,19,14,1774.43,838.1,386022,6671403,3860226671403,25.8460,6
843,19,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
844,19,16,1701.89,904.86,385949,6671470,3859496671470,3.7674,12
845,19,17,1763.51,1087.9,386011,6671653,3860116671653,8.9743,3
846,19,19,1174.88,1365.22,385422,6671930,3854226671930,18.2405,5
847,19,2,1885.14,965.48,386133,6671530,3861336671530,25.6018,12
848,19,20,1871.17,912.15,386119,6671477,3861196671477,4.2830,4
849,19,21,1883.83,657.27,386131,6671222,3861316671222,10.0197,4
850,19,22,1764.11,1054.16,386012,6671619,3860126671619,6.1983,3
851,19,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
852,19,24,1455.62,1221.64,385703,6671786,3857036671786,7.0035,8
853,19,25,1122.79,1350.8,385370,6671916,3853706671916,11.9143,5
854,19,26,1969.68,1219.82,386217,6671785,3862176671785,15.0874,12
855,19,27,1310.08,675.28,385558,6671240,3855586671240,13.6178,9
856,19,28,1157.44,1391.85,385405,6671957,3854056671957,25.1458,5
857,19,29,1777.1,736.28,386025,6671301,3860256671301,18.8004,6
858,19,3,1868.45,1100.08,386116,6671665,3861166671665,11.1528,4
859,19,30,1349.18,608.96,385597,6671174,3855976671174,9.7146,9
860,19,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
861,19,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
862,19,33,1972.15,1245.08,386220,6671810,3862206671810,20.6742,3
863,19,34,1211.32,900.12,385459,6671465,3854596671465,4.8460,1
864,19,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
865,19,37,1189.76,1055.44,385437,6671620,3854376671620,13.0701,1
866,19,38,1344.04,1326.02,385592,6671891,3855926671891,19.6628,7
867,19,39,1256.3,925.73,385504,6671491,3855046671491,2.3434,1
868,19,4,1979.73,947.14,386227,6671512,3862276671512,24.0007,12
869,19,40,1980.31,919.51,386228,6671484,3862286671484,27.4348,12
870,19,42,1980.79,894.52,386228,6671459,3862286671459,23.7069,12
871,19,43,1224.53,905.0,385472,6671470,3854726671470,4.1991,1
872,19,45,1390.23,744.29,385638,6671309,3856386671309,40.3767,9
873,19,47,1770.29,868.13,386018,6671433,3860186671433,14.9210,6
874,19,48,1224.16,1450.9,385472,6672016,3854726672016,15.8108,5
875,19,49,1116.43,857.86,385364,6671423,3853646671423,8.5648,1
876,19,5,1266.5,1475.8,385514,6672041,3855146672041,14.0254,5
877,19,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
878,19,7,1773.74,860.8,386021,6671426,3860216671426,26.0029,6
879,19,8,1772.42,902.77,386020,6671468,3860206671468,5.1585,12
880,19,9,1872.26,960.33,386120,6671525,3861206671525,21.2031,12
881,20,0,1963.76,1479.18,386211,6672044,3862116672044,9.2086,12
882,20,1,1437.58,1440.08,385685,6672005,3856856672005,14.2530,10
883,20,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
884,20,11,1064.85,1246.03,385312,6671811,3853126671811,4.5108,9
885,20,12,1607.47,1295.88,385855,6671861,3858556671861,5.4173,3
886,20,13,1560.38,1284.63,385808,6671849,3858086671849,12.9129,8
887,20,14,1774.23,845.11,386022,6671410,3860226671410,25.9981,6
888,20,15,1980.8,888.69,386228,6671454,3862286671454,23.0648,12
889,20,16,1694.96,904.69,385943,6671470,3859436671470,4.0972,12
890,20,17,1763.64,1080.74,386011,6671646,3860116671646,8.5644,3
891,20,19,1179.9,1357.3,385427,6671922,3854276671922,16.4265,5
892,20,2,1880.99,965.41,386129,6671530,3861296671530,21.1440,12
893,20,20,1866.18,909.47,386114,6671474,3861146671474,6.7768,12
894,20,21,1883.61,664.97,386131,6671230,3861316671230,9.7033,4
895,20,22,1764.24,1046.52,386012,6671611,3860126671611,5.3449,3
896,20,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
897,20,24,1458.99,1216.25,385707,6671781,3857076671781,7.0487,8
898,20,25,1127.72,1354.07,385375,6671919,3853756671919,10.1336,5
899,20,26,1969.86,1213.24,386217,6671778,3862176671778,17.5228,12
900,20,27,1316.19,679.28,385564,6671244,3855646671244,14.0560,9
901,20,28,1160.81,1386.59,385408,6671951,3854086671951,20.6307,5
902,20,29,1776.86,742.77,386024,6671308,3860246671308,26.2648,6
903,20,3,1868.71,1092.24,386116,6671657,3861166671657,11.8162,4
904,20,30,1356.78,613.91,385604,6671179,3856046671179,11.5612,9
905,20,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
906,20,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
907,20,33,1972.04,1253.95,386220,6671819,3862206671819,20.9127,3
908,20,34,1204.53,895.64,385452,6671460,3854526671460,5.5820,1
909,20,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
910,20,37,1185.75,1060.98,385433,6671626,3854336671626,8.9159,8
911,20,38,1351.24,1330.73,385599,6671896,3855996671896,20.0818,7
912,20,39,1260.42,928.43,385508,6671493,3855086671493,7.1629,9
913,20,4,1979.61,953.85,386227,6671519,3862276671519,22.4762,12
914,20,40,1980.18,924.51,386228,6671489,3862286671489,27.7413,12
915,20,42,1980.71,901.75,386228,6671467,3862286671467,24.9363,12
916,20,43,1231.84,909.79,385479,6671475,3854796671475,4.9312,1
917,20,45,1385.81,751.13,385633,6671316,3856336671316,38.7039,9
918,20,47,1770.44,863.66,386018,6671429,3860186671429,15.2122,6
919,20,48,1228.96,1453.62,385477,6672018,3854776672018,15.3927,5
920,20,49,1116.45,857.82,385364,6671423,3853646671423,8.5648,1
921,20,5,1272.09,1479.73,385520,6672045,3855206672045,13.4914,5
922,20,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
923,20,7,1773.51,867.87,386021,6671433,3860216671433,14.4988,6
924,20,8,1772.21,910.45,386020,6671475,3860206671475,5.3316,12
925,20,9,1871.13,953.55,386119,6671518,3861196671518,6.7037,4
926,21,0,1964.02,1471.16,386212,6672036,3862126672036,9.1856,12
927,21,1,1441.81,1433.96,385689,6671999,3856896671999,15.2893,10
928,21,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
929,21,11,1060.72,1252.12,385308,6671817,3853086671817,4.3932,9
930,21,12,1599.14,1294.72,385847,6671860,3858476671860,4.9003,3
931,21,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
932,21,14,1774.11,849.68,386022,6671415,3860226671415,25.8346,6
933,21,15,1980.83,891.1,386228,6671456,3862286671456,23.3085,12
934,21,16,1688.34,904.53,385936,6671469,3859366671469,3.8377,12
935,21,17,1763.76,1073.86,386011,6671639,3860116671639,9.6148,3
936,21,19,1184.62,1349.85,385432,6671915,3854326671915,16.1219,5
937,21,2,1874.34,963.38,386122,6671528,3861226671528,21.2247,12
938,21,20,1858.64,909.26,386106,6671474,3861066671474,7.8690,12
939,21,21,1883.39,672.5,386131,6671237,3861316671237,9.6165,4
940,21,22,1764.36,1039.61,386012,6671604,3860126671604,4.8098,3
941,21,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
942,21,24,1461.96,1211.49,385710,6671776,3857106671776,10.5717,2
943,21,25,1133.14,1357.64,385381,6671922,3853816671922,7.7136,5
944,21,26,1970.05,1206.02,386218,6671771,3862186671771,17.6333,12
945,21,27,1322.44,683.36,385570,6671248,3855706671248,14.5410,9
946,21,28,1161.79,1380.97,385409,6671946,3854096671946,9.0009,5
947,21,29,1776.46,748.23,386024,6671313,3860246671313,26.3395,6
948,21,3,1868.97,1084.24,386117,6671649,3861176671649,12.0448,4
949,21,30,1364.39,618.87,385612,6671184,3856126671184,12.1319,9
950,21,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
951,21,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
952,21,33,1971.93,1263.27,386219,6671828,3862196671828,18.9134,3
953,21,34,1197.76,891.18,385445,6671456,3854456671456,4.3406,1
954,21,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
955,21,37,1181.16,1067.98,385429,6671633,3854296671633,11.9760,8
956,21,38,1358.84,1335.7,385606,6671901,3856066671901,20.1679,7
957,21,39,1265.9,931.98,385513,6671497,3855136671497,14.4036,9
958,21,4,1979.53,958.01,386227,6671523,3862276671523,21.9191,12
959,21,40,1980.06,929.81,386228,6671495,3862286671495,26.1567,12
960,21,42,1980.6,908.54,386228,6671473,3862286671473,25.9658,12
961,21,43,1239.13,914.54,385487,6671479,3854876671479,4.0990,1
962,21,45,1381.56,757.72,385629,6671323,3856296671323,37.0839,9
963,21,47,1767.54,858.51,386015,6671423,3860156671423,19.4042,6
964,21,48,1237.28,1456.6,385485,6672021,3854856672021,14.0807,5
965,21,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
966,21,5,1277.01,1483.2,385525,6672048,3855256672048,13.1318,5
967,21,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
968,21,7,1773.29,874.82,386021,6671440,3860216671440,13.4218,6
969,21,8,1771.94,917.9,386019,6671483,3860196671483,6.7702,6
970,21,9,1871.18,947.7,386119,6671513,3861196671513,7.7181,4
971,22,0,1964.29,1463.42,386212,6672028,3862126672028,10.4374,12
972,22,1,1446.14,1427.94,385694,6671993,3856946671993,15.2881,10
973,22,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
974,22,11,1057.36,1259.6,385305,6671824,3853056671824,4.2560,9
975,22,12,1591.37,1293.38,385839,6671858,3858396671858,3.4790,3
976,22,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
977,22,14,1774.1,849.83,386022,6671415,3860226671415,25.8346,6
978,22,15,1980.79,895.31,386228,6671460,3862286671460,23.8490,12
979,22,16,1681.92,904.37,385929,6671469,3859296671469,12.1808,6
980,22,17,1763.86,1068.29,386011,6671633,3860116671633,9.0424,3
981,22,19,1189.53,1342.1,385437,6671907,3854376671907,12.9185,5
982,22,2,1871.61,957.73,386119,6671523,3861196671523,21.0675,12
983,22,20,1850.95,909.04,386099,6671474,3860996671474,8.1216,12
984,22,21,1883.16,680.32,386131,6671245,3861316671245,9.6155,4
985,22,22,1764.49,1032.05,386012,6671597,3860126671597,5.5167,3
986,22,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
987,22,24,1465.55,1205.76,385713,6671771,3857136671771,5.1559,2
988,22,25,1138.84,1361.41,385386,6671926,3853866671926,19.9749,7
989,22,26,1970.24,1198.83,386218,6671764,3862186671764,18.0605,12
990,22,27,1328.72,687.46,385576,6671252,3855766671252,15.1745,9
991,22,28,1157.07,1377.28,385405,6671942,3854056671942,15.8586,7
992,22,29,1773.14,751.73,386021,6671317,3860216671317,26.4530,6
993,22,3,1869.27,1075.26,386117,6671640,3861176671640,11.3083,4
994,22,30,1372.4,624.08,385620,6671189,3856206671189,12.7830,9
995,22,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
996,22,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
997,22,33,1971.83,1272.37,386219,6671837,3862196671837,16.0867,3
998,22,34,1191.41,887.01,385439,6671452,3854396671452,4.6248,1
999,22,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1000,22,37,1176.44,1075.13,385424,6671640,3854246671640,13.4786,8
1001,22,38,1365.72,1340.2,385613,6671905,3856136671905,19.9906,7
1002,22,39,1271.56,935.62,385519,6671500,3855196671500,4.5191,8
1003,22,4,1976.96,963.12,386225,6671528,3862256671528,23.0553,12
1004,22,40,1979.93,937.14,386227,6671502,3862276671502,27.4235,12
1005,22,42,1980.41,915.75,386228,6671481,3862286671481,27.1345,12
1006,22,43,1245.83,918.92,385493,6671484,3854936671484,3.6122,8
1007,22,45,1377.52,763.97,385625,6671329,3856256671329,35.7301,9
1008,22,47,1761.06,854.4,386009,6671419,3860096671419,15.9174,6
1009,22,48,1245.16,1460.81,385493,6672026,3854936672026,16.6431,5
1010,22,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1011,22,5,1282.34,1486.95,385530,6672052,3855306672052,12.5629,5
1012,22,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1013,22,7,1773.09,881.04,386021,6671446,3860216671446,9.8085,6
1014,22,8,1771.65,924.53,386019,6671489,3860196671489,4.0479,6
1015,22,9,1871.29,940.87,386119,6671506,3861196671506,7.8153,4
1016,23,0,1964.56,1455.76,386212,6672021,3862126672021,10.8536,12
1017,23,1,1450.13,1422.45,385698,6671987,3856986671987,15.1511,10
1018,23,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1019,23,11,1053.02,1266.02,385301,6671831,3853016671831,4.1695,9
1020,23,12,1583.21,1291.93,385831,6671857,3858316671857,1.9333,8
1021,23,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1022,23,14,1774.02,852.33,386022,6671417,3860226671417,25.9157,6
1023,23,15,1980.71,901.86,386228,6671467,3862286671467,24.9363,12
1024,23,16,1675.23,904.21,385923,6671469,3859236671469,10.1338,6
1025,23,17,1764.0,1060.5,386012,6671625,3860126671625,8.2039,3
1026,23,19,1194.56,1334.17,385442,6671899,3854426671899,10.9374,5
1027,23,2,1871.14,950.32,386119,6671515,3861196671515,7.8004,4
1028,23,20,1843.05,908.81,386091,6671474,3860916671474,8.1412,12
1029,23,21,1882.94,688.51,386130,6671253,3861306671253,9.7579,4
1030,23,22,1764.62,1024.29,386012,6671589,3860126671589,5.1564,3
1031,23,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1032,23,24,1469.24,1200.13,385717,6671765,3857176671765,6.5667,2
1033,23,25,1144.57,1365.19,385392,6671930,3853926671930,18.5164,7
1034,23,26,1970.42,1192.17,386218,6671757,3862186671757,18.8982,12
1035,23,27,1334.37,691.16,385582,6671256,3855826671256,15.8720,9
1036,23,28,1150.56,1372.98,385398,6671938,3853986671938,18.2159,7
1037,23,29,1767.79,751.93,386015,6671317,3860156671317,26.7353,6
1038,23,3,1869.49,1068.75,386117,6671634,3861176671634,8.9344,4
1039,23,30,1380.01,629.04,385628,6671194,3856286671194,13.7106,9
1040,23,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1041,23,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1042,23,33,1971.76,1282.03,386219,6671847,3862196671847,15.4354,3
1043,23,34,1185.48,883.12,385433,6671448,3854336671448,5.1414,1
1044,23,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1045,23,37,1171.24,1083.0,385419,6671648,3854196671648,13.7448,8
1046,23,38,1373.18,1344.48,385621,6671909,3856216671909,16.9393,7
1047,23,39,1277.74,939.56,385525,6671504,3855256671504,2.5981,8
1048,23,4,1970.23,965.93,386218,6671531,3862186671531,22.8924,12
1049,23,40,1979.76,945.35,386227,6671510,3862276671510,24.4892,12
1050,23,42,1980.21,923.26,386228,6671488,3862286671488,27.7290,12
1051,23,43,1252.91,923.53,385500,6671488,3855006671488,3.2094,8
1052,23,45,1375.62,772.82,385623,6671338,3856236671338,31.8924,9
1053,23,47,1754.65,850.38,386002,6671415,3860026671415,16.9029,6
1054,23,48,1252.52,1465.97,385500,6672031,3855006672031,15.9214,5
1055,23,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1056,23,5,1287.43,1490.52,385535,6672055,3855356672055,12.1962,5
1057,23,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1058,23,7,1772.87,888.1,386020,6671453,3860206671453,8.1371,6
1059,23,8,1771.33,931.66,386019,6671497,3860196671497,3.2548,6
1060,23,9,1871.38,934.61,386119,6671499,3861196671499,7.7807,12
1061,24,0,1964.84,1447.83,386212,6672013,3862126672013,11.2100,12
1062,24,1,1454.63,1416.25,385702,6671981,3857026671981,12.0552,10
1063,24,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1064,24,11,1048.76,1272.14,385296,6671837,3852966671837,4.1880,9
1065,24,12,1574.69,1290.19,385822,6671855,3858226671855,10.3598,8
1066,24,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1067,24,14,1773.86,857.15,386021,6671422,3860216671422,26.3195,6
1068,24,15,1980.59,908.88,386228,6671474,3862286671474,26.1249,12
1069,24,16,1670.41,904.09,385918,6671469,3859186671469,7.2830,6
1070,24,17,1764.11,1053.9,386012,6671619,3860126671619,6.1983,3
1071,24,19,1199.16,1326.91,385447,6671892,3854476671892,13.0057,5
1072,24,2,1871.25,943.25,386119,6671508,3861196671508,7.7173,4
1073,24,20,1835.03,908.57,386083,6671473,3860836671473,8.9641,12
1074,24,21,1882.71,696.76,386130,6671262,3861306671262,9.9811,4
1075,24,22,1764.76,1017.0,386012,6671582,3860126671582,4.4895,3
1076,24,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1077,24,24,1472.99,1194.46,385721,6671759,3857216671759,6.9017,2
1078,24,25,1150.54,1369.13,385398,6671934,3853986671934,17.7115,7
1079,24,26,1970.6,1185.17,386218,6671750,3862186671750,19.9862,12
1080,24,27,1340.05,694.87,385588,6671260,3855886671260,16.5188,9
1081,24,28,1143.25,1368.15,385391,6671933,3853916671933,18.8835,7
1082,24,29,1762.57,754.29,386010,6671319,3860106671319,27.0808,6
1083,24,3,1869.61,1065.09,386117,6671630,3861176671630,9.0656,4
1084,24,30,1387.19,633.71,385635,6671199,3856356671199,15.0507,9
1085,24,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1086,24,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1087,24,33,1971.69,1291.61,386219,6671856,3862196671856,15.8427,3
1088,24,34,1178.71,878.69,385426,6671444,3854266671444,5.2964,1
1089,24,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1090,24,37,1166.47,1090.24,385414,6671655,3854146671655,14.9041,8
1091,24,38,1380.19,1341.8,385628,6671907,3856286671907,16.6023,7
1092,24,39,1283.08,943.02,385531,6671508,3855316671508,3.8797,8
1093,24,4,1962.55,965.92,386210,6671531,3862106671531,25.2510,12
1094,24,40,1979.61,953.77,386227,6671519,3862276671519,22.4762,12
1095,24,42,1980.13,926.27,386228,6671491,3862286671491,27.5554,12
1096,24,43,1258.8,927.37,385506,6671492,3855066671492,2.3239,9
1097,24,45,1371.63,779.0,385619,6671344,3856196671344,27.7083,9
1098,24,47,1748.08,846.26,385996,6671411,3859966671411,16.1463,6
1099,24,48,1259.32,1470.75,385507,6672036,3855076672036,14.8316,5
1100,24,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1101,24,5,1292.55,1494.14,385540,6672059,3855406672059,11.6295,5
1102,24,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1103,24,7,1772.66,894.46,386020,6671459,3860206671459,5.4142,6
1104,24,8,1771.03,938.67,386019,6671504,3860196671504,2.6593,6
1105,24,9,1871.47,928.52,386119,6671493,3861196671493,10.7434,12
1106,25,0,1965.07,1440.76,386213,6672006,3862136672006,8.5928,12
1107,25,1,1458.79,1410.53,385706,6671975,3857066671975,11.5068,10
1108,25,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1109,25,11,1044.05,1278.93,385292,6671844,3852926671844,4.1048,9
1110,25,12,1572.78,1289.81,385820,6671855,3858206671855,12.6760,8
1111,25,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1112,25,14,1773.64,863.65,386021,6671428,3860216671428,21.0442,6
1113,25,15,1980.42,915.21,386228,6671480,3862286671480,27.0146,12
1114,25,16,1665.79,904.71,385913,6671470,3859136671470,6.3654,6
1115,25,17,1764.24,1046.48,386012,6671611,3860126671611,5.3449,3
1116,25,19,1203.65,1319.82,385451,6671885,3854516671885,10.9186,5
1117,25,2,1871.34,937.51,386119,6671502,3861196671502,7.5543,4
1118,25,20,1827.15,908.32,386075,6671473,3860756671473,9.0562,12
1119,25,21,1882.49,704.72,386130,6671270,3861306671270,6.7961,4
1120,25,22,1764.97,1010.06,386013,6671575,3860136671575,3.6014,3
1121,25,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1122,25,24,1476.15,1189.67,385724,6671755,3857246671755,6.9531,2
1123,25,25,1156.44,1373.03,385404,6671938,3854046671938,17.5858,7
1124,25,26,1970.78,1177.9,386218,6671743,3862186671743,21.0138,12
1125,25,27,1345.7,698.56,385593,6671263,3855936671263,17.0162,9
1126,25,28,1135.7,1363.17,385383,6671928,3853836671928,19.9525,7
1127,25,29,1759.87,758.45,386007,6671323,3860076671323,27.7500,6
1128,25,3,1869.81,1058.97,386117,6671624,3861176671624,11.0399,4
1129,25,30,1394.41,638.41,385642,6671203,3856426671203,16.7290,9
1130,25,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1131,25,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1132,25,33,1971.69,1296.7,386219,6671862,3862196671862,5.7507,3
1133,25,34,1171.99,874.29,385420,6671439,3854206671439,5.6957,1
1134,25,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1135,25,37,1161.23,1098.18,385409,6671663,3854096671663,12.7945,8
1136,25,38,1385.23,1334.36,385633,6671899,3856336671899,6.6848,7
1137,25,39,1289.0,946.94,385537,6671512,3855376671512,4.3397,8
1138,25,4,1954.98,965.98,386203,6671531,3862036671531,26.1260,12
1139,25,40,1979.53,957.68,386227,6671523,3862276671523,21.9191,12
1140,25,42,1980.06,929.97,386228,6671495,3862286671495,26.1567,12
1141,25,43,1262.01,929.48,385510,6671494,3855106671494,14.4897,9
1142,25,45,1364.74,783.79,385612,6671349,3856126671349,32.7143,9
1143,25,47,1741.76,842.33,385989,6671407,3859896671407,23.4482,6
1144,25,48,1266.38,1475.72,385514,6672041,3855146672041,14.0254,5
1145,25,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1146,25,5,1297.63,1497.73,385545,6672063,3855456672063,11.0663,5
1147,25,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1148,25,7,1772.54,898.29,386020,6671463,3860206671463,4.8330,2
1149,25,8,1770.69,946.33,386018,6671511,3860186671511,2.2140,3
1150,25,9,1871.58,921.74,386119,6671487,3861196671487,6.3520,4
1151,26,0,1965.16,1437.21,386213,6672002,3862136672002,7.4836,12
1152,26,1,1462.79,1405.01,385710,6671970,3857106671970,11.9945,10
1153,26,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1154,26,11,1039.38,1285.64,385287,6671850,3852876671850,4.3893,9
1155,26,12,1572.96,1289.85,385821,6671855,3858216671855,11.5235,8
1156,26,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1157,26,14,1773.39,871.42,386021,6671436,3860216671436,14.2667,6
1158,26,15,1980.28,920.81,386228,6671486,3862286671486,27.5906,12
1159,26,16,1662.72,908.45,385910,6671473,3859106671473,5.7297,6
1160,26,17,1764.37,1038.82,386012,6671604,3860126671604,4.8098,3
1161,26,19,1208.52,1312.14,385456,6671877,3854566671877,13.7310,7
1162,26,2,1871.45,930.13,386119,6671495,3861196671495,10.4455,12
1163,26,20,1819.42,908.08,386067,6671473,3860676671473,8.8885,12
1164,26,21,1882.26,713.03,386130,6671278,3861306671278,6.2445,4
1165,26,22,1765.21,1003.21,386013,6671568,3860136671568,3.6305,2
1166,26,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1167,26,24,1479.71,1184.28,385727,6671749,3857276671749,6.9257,2
1168,26,25,1161.43,1376.33,385409,6671941,3854096671941,16.0336,7
1169,26,26,1970.84,1175.36,386218,6671740,3862186671740,21.1902,12
1170,26,27,1352.01,702.69,385600,6671268,3856006671268,18.0082,9
1171,26,28,1127.87,1358.0,385375,6671923,3853756671923,7.1378,5
1172,26,29,1756.04,764.4,386004,6671329,3860046671329,15.6980,6
